ImageNumber,Obj_0_X1,Obj_0_X2,Obj_0_Y1,Obj_0_Y2,Obj_1_X1,Obj_1_X2,Obj_1_Y1,Obj_1_Y2,Obj_2_X1,Obj_2_X2,Obj_2_Y1,Obj_2_Y2,Obj_3_X1,Obj_3_X2,Obj_3_Y1,Obj_3_Y2,Obj_4_X1,Obj_4_X2,Obj_4_Y1,Obj_4_Y2,Obj_5_X1,Obj_5_X2,Obj_5_Y1,Obj_5_Y2,Obj_6_X1,Obj_6_X2,Obj_6_Y1,Obj_6_Y2
46482,,,,,,,,,629.310272,674.6071475,489.3714445,543.727783,,,,,,,,,735.770782,796.1263735,507.0829315,554.1248775,,,,
46483,,,,,,,,,629.979858,675.314026,488.380157,542.78125,,,,,,,,,736.082397,796.821045,506.227997,553.568481,,,,
46484,,,,,,,,,630.6000975,675.826355,487.978195,542.2497865,,,,,,,,,736.4945675,797.2943725,505.928894,553.317047,,,,
46485,,,,,,,,,631.220337,676.338684,487.576233,541.718323,,,,,,,,,736.906738,797.7677,505.629791,553.065613,,,,
46486,,,,,,,,,631.7617495,676.874115,487.868408,542.003296,,,,,,,,,737.161316,798.039154,505.919998,553.368988,,,,
46487,,,,,,,,,632.303162,677.409546,488.160583,542.288269,,,,,,,,,737.415894,798.310608,506.210205,553.672363,,,,
46488,,,,,,,,,633.151581,678.204773,488.5802915,542.6441345,,,,,,,,,737.8459475,798.5174255,507.0408785,554.3290405,,,,
46489,,,,,,,,,634,679,489,543,,,,,,,,,738.276001,798.724243,507.871552,554.985718,,,,
46490,,,,,,,,,634.5178225,679.765625,489.4684145,543.7657775,,,,,,,,,738.7077635,799.2500305,508.2428135,555.4302675,,,,
46491,,,,,,,,,635.035645,680.53125,489.936829,544.531555,,,,,,,,,739.139526,799.775818,508.614075,555.874817,,,,
46492,,,,,,,,,635.6835635,681.2434385,489.5933685,544.265228,,,,,,,,,739.529785,800.29657,508.296585,555.659027,,,,
46493,,,,,,,,,636.331482,681.955627,489.249908,543.998901,,,,,,,,,739.920044,800.817322,507.979095,555.443237,,,,
46494,,,,,,,,,636.874512,682.665863,488.2251585,543.1748045,,,,,,,,,740.460022,800.908661,506.9895475,554.2216185,,,,
46495,,,,,,,,,637.417542,683.376099,487.200409,542.350708,,,,,,,,,741,801,506,553,,,,
46496,,,,,,,,,637.917969,683.888977,486.124237,541.2894895,,,,,,,,,741.5,801.5,505,552,,,,
46497,,,,,,,,,638.418396,684.401855,485.048065,540.228271,,,,,,,,,742,802,504,551,,,,
46498,,,,,,,,,639.021271,684.964294,484.344925,539.4766235,,,,,,,,,742.3970945,802.2664795,502.9323885,549.830078,,,,
46499,,,,,,,,,639.624146,685.526733,483.641785,538.724976,,,,,,,,,742.794189,802.532959,501.864777,548.660156,,,,
46500,,,,,,,,,640.095856,686.079376,483.313843,538.4941715,,,,,,,,,743.273071,802.8005675,501.1825565,547.812439,,,,
46501,,,,,,,,,640.567566,686.632019,482.985901,538.263367,,,,,,,,,743.751953,803.068176,500.500336,546.964722,,,,
46502,,,,,,,,,641.0023805,687.237915,483.2788545,538.7616275,,,,,,,,,744.141052,803.2060545,500.5532685,546.820862,,,,
46503,,,,,,,,,641.437195,687.843811,483.571808,539.259888,,,,,,,,,744.530151,803.343933,500.606201,546.677002,,,,
46504,,,,,,,,,641.734711,688.0033265,484.4141235,539.9365845,,,,,,,,,744.859863,803.198425,501.3592835,547.057831,,,,
46505,,,,,,,,,642.032227,688.162842,485.256439,540.613281,,,,,,,,,745.189575,803.052917,502.112366,547.43866,,,,
46506,,,,,,,,,642.4021915,688.4494935,485.965408,541.2222595,,,,,,,,,745.2230225,802.990112,502.871094,548.1220095,,,,
46507,,,,,,,,,642.772156,688.736145,486.674377,541.831238,,,,,,,,,745.25647,802.927307,503.629822,548.805359,,,,
46508,,,,,,,,,642.886078,688.8680725,486.8371885,542.415619,,,,,,,,,745.3450015,802.771057,504.004227,548.988037,,,,
46509,,,,,,,,,643,689,487,543,,,,,,,,,745.433533,802.614807,504.378632,549.170715,,,,
46510,,,,,,,,,643.2340395,689.2557985,486.6410215,542.667511,,,,,,,,,745.460968,802.6913145,504.128418,548.9589535,,,,
46511,,,,,,,,,643.468079,689.511597,486.282043,542.335022,,,,,,,,,745.488403,802.767822,503.878204,548.747192,,,,
46512,,,,,,,,,643.6486515,689.791687,485.467285,541.6414185,,,,,,,,,745.6515805,802.5433655,503.3291015,547.8944395,,,,
46513,,,,,,,,,643.829224,690.071777,484.652527,540.947815,,,,,,,,,745.814758,802.318909,502.779999,547.041687,,,,
46514,,,,,,,,,644.0089115,690.291046,483.7302095,540.0737,,,,,,,,,745.9342345,802.209534,502.0322265,546.1146545,,,,
46515,,,,,,,,,644.188599,690.510315,482.807892,539.199585,,,,,,,,,746.053711,802.100159,501.284454,545.187622,,,,
46516,,,,,,,,,644.3987735,690.785736,481.848404,538.319519,,,,,,,,,746.293762,801.9036255,500.64624,544.2073975,,,,
46517,,,,,,,,,644.608948,691.061157,480.888916,537.439453,,,,,,,,,746.533813,801.707092,500.008026,543.227173,,,,
46518,,,,,,,,,644.8537295,691.2493895,480.1160735,536.5977475,,,,,,,,,746.7848815,801.6171875,499.4453275,542.3973695,,,,
46519,,,,,,,,,645.098511,691.437622,479.343231,535.756042,,,,,,,,,747.03595,801.527283,498.882629,541.567566,,,,
46520,,,,,,,,,645.303284,691.655487,478.738968,535.167694,,,,,,,,,747.017975,801.7636415,498.4413145,541.283783,,,,
46521,,,,,,,,,645.508057,691.873352,478.134705,534.579346,,,,,,,,,747,802,498,541,,,,
46522,,,,,,,,,645.6218875,691.979126,478.0118565,534.446686,,,,,,,,,747.158478,801.9233705,497.869171,540.726715,,,,
46523,,,,,,,,,645.735718,692.0849,477.889008,534.314026,,,,,,,,,747.316956,801.846741,497.738342,540.45343,,,,
46524,,,,,,,,,645.8458865,692.2185365,478.345612,534.7991945,,,,,,,,,747.375214,801.5893555,498.3007505,540.768585,,,,
46525,,,,,,,,,645.956055,692.352173,478.802216,535.284363,,,,,,,,,747.433472,801.33197,498.863159,541.08374,,,,
46526,,,,,,,,,646.064972,692.4819335,479.522675,536.0302125,,,,,,,,,747.601288,801.252655,499.655029,541.6820065,,,,
46527,,,,,,,,,646.173889,692.611694,480.243134,536.776062,,,,,,,,,747.769104,801.17334,500.446899,542.280273,,,,
46528,,,,,,,,,646.0869445,692.305847,480.621567,537.388031,,,,,,,,,747.8103025,801.0081485,501.0072935,542.679016,,,,
46529,,,,,,,,,646,692,481,538,,,,,,,,,747.851501,800.842957,501.567688,543.077759,,,,
46530,,,,,,,,,646.15036,692.2124635,480.6602785,537.737213,,,,,,,,,748.2541195,800.679993,501.397873,542.464905,,,,
46531,,,,,,,,,646.30072,692.424927,480.320557,537.474426,,,,,,,,,748.656738,800.517029,501.228058,541.852051,,,,
46532,,,,,,,,,646.401062,692.564911,479.192551,536.395538,,,,,,,,,748.828369,800.7585145,500.114029,540.9260255,,,,
46533,,,,,,,,,646.501404,692.704895,478.064545,535.31665,,,,,,,,,749,801,499,540,,,,
46534,,,,,,,,,646.858734,692.74234,476.9050445,533.7607725,,,,,,,,,748.5,801,497,538.5,,,,
46535,,,,,,,,,647.216064,692.779785,475.745544,532.204895,,,,,,,,,748,801,495,537,,,,
46536,,,,,,,,,647.326904,692.916565,474.6801145,531.171631,,,,,,,,,748.14859,800.622162,493.9961855,535.5790405,,,,
46537,,,,,,,,,647.437744,693.053345,473.614685,530.138367,,,,,,,,,748.29718,800.244324,492.992371,534.158081,,,,
46538,,,,,,,,,647.4670715,693.134949,472.901764,529.4902345,,,,,,,,,748.347992,800.222565,492.251099,533.3592835,,,,
46539,,,,,,,,,647.496399,693.216553,472.188843,528.842102,,,,,,,,,748.398804,800.200806,491.509827,532.560486,,,,
46540,,,,,,,,,647.402008,693.2819215,471.845398,528.6966245,,,,,,,,,748.2901615,799.993317,491.1547245,532.127045,,,,
46541,,,,,,,,,647.307617,693.34729,471.501953,528.551147,,,,,,,,,748.181519,799.785828,490.799622,531.693604,,,,
46542,,,,,,,,,647.2847595,693.336853,471.465759,528.530334,,,,,,,,,748.094025,799.5836795,490.840561,531.643677,,,,
46543,,,,,,,,,647.261902,693.326416,471.429565,528.509521,,,,,,,,,748.006531,799.381531,490.8815,531.59375,,,,
46544,,,,,,,,,647.2533265,693.343292,471.5561675,528.6676635,,,,,,,,,747.9923095,799.28302,491.042816,531.688263,,,,
46545,,,,,,,,,647.244751,693.360168,471.68277,528.825806,,,,,,,,,747.978088,799.184509,491.204132,531.782776,,,,
46546,,,,,,,,,647.2117005,693.3441465,471.969681,529.1338195,,,,,,,,,747.945129,799.03067,491.5451505,532.0279845,,,,
46547,,,,,,,,,647.17865,693.328125,472.256592,529.441833,,,,,,,,,747.91217,798.876831,491.886169,532.273193,,,,
46548,,,,,,,,,647.181671,693.568115,472.285187,529.7640685,,,,,,,,,747.911865,798.629547,492.1669615,532.358276,,,,
46549,,,,,,,,,647.184692,693.808105,472.313782,530.086304,,,,,,,,,747.91156,798.382263,492.447754,532.443359,,,,
46550,,,,,,,,,647.242767,693.9270935,472.3609315,530.2089235,,,,,,,,,748.029785,798.2857055,492.6159365,532.4413145,,,,
46551,,,,,,,,,647.300842,694.046082,472.408081,530.331543,,,,,,,,,748.14801,798.189148,492.784119,532.43927,,,,
46552,,,,,,,,,647.386749,694.181824,472.1341245,530.1193235,,,,,,,,,748.1968075,798.0438845,492.596573,532.097931,,,,
46553,,,,,,,,,647.472656,694.317566,471.860168,529.907104,,,,,,,,,748.245605,797.898621,492.409027,531.756592,,,,
46554,,,,,,,,,647.514343,694.6900025,470.949432,529.4061885,,,,,,,,,748.393646,797.8672795,491.8643035,531.069733,,,,
46555,,,,,,,,,647.55603,695.062439,470.038696,528.905273,,,,,,,,,748.541687,797.835938,491.31958,530.382874,,,,
46556,,,,,,,,,647.762512,695.1192625,469.626129,528.3072815,,,,,,,,,748.2708435,797.417969,490.65979,529.691437,,,,
46557,,,,,,,,,647.968994,695.176086,469.213562,527.70929,,,,,,,,,748,797,490,529,,,,
46558,,,,,,,,,648.083862,695.2367245,469.1063385,527.5348515,,,,,,,,,748,797.5,489.5,529,,,,
46559,,,,,,,,,648.19873,695.297363,468.999115,527.360413,,,,,,,,,748,798,489,529,,,,
46560,,,,,,,,,648.2998045,695.366577,469.517029,527.8388675,,,,,,,,,,,,,,,,
46561,,,,,,,,,648.400879,695.435791,470.034943,528.317322,,,,,,,,,,,,,,,,
46562,,,,,,,,,648.411682,695.538635,471.0029605,529.3993835,,,,,,,,,,,,,,,,
46563,,,,,,,,,648.422485,695.641479,471.970978,530.481445,,,,,,,,,,,,,,,,
46564,,,,,,,,,648.2112425,695.3207395,473.485489,531.2407225,,,,,,,,,,,,,,,,
46565,,,,,,,,,648,695,475,532,,,,,,,,,,,,,,,,
46566,,,,,,,,,648.034424,694.9884035,476.981186,533.9253845,,,,,,,,,,,,,,,,
46567,,,,,,,,,648.068848,694.976807,478.962372,535.850769,,,,,,,,,,,,,,,,
46568,,,,,,,,,648.077698,694.838379,481.27623,537.9859925,,,,,,,,,,,,,,,,
46569,,,,,,,,,648.086548,694.699951,483.590088,540.121216,,,,,,,,,,,,,,,,
46570,,,,,,,,,647.895508,694.556671,485.5246735,542.1137085,,,,,,,,,,,,,,,,
46571,,,,,,,,,647.704468,694.413391,487.459259,544.106201,,,,,,,,,,,,,,,,
46572,,,,,,,,,647.461182,694.0759885,488.0419615,544.574768,,,,,,,,,,,,,,,,
46573,,,,,,,,,647.217896,693.738586,488.624664,545.043335,,,,,,,,,,,,,,,,
46574,,,,,,,,,646.8197635,693.1380615,487.3818815,543.555115,,,,,,,,,,,,,,,,
46575,,,,,,,,,646.421631,692.537537,486.139099,542.066895,,,,,,,,,,,,,,,,
46576,,,,,,,,,645.984253,691.9161075,483.824341,539.528931,,,,,,,,,,,,,,,,
46577,,,,,,,,,645.546875,691.294678,481.509583,536.990967,,,,,,,,,,,,,,,,
46578,,,,,,,,,644.911133,690.5475465,479.4467775,534.793091,,,,,,,,,,,,,,,,
46579,,,,,,,,,644.275391,689.800415,477.383972,532.595215,,,,,,,,,,,,,,,,
46580,,,,,,,,,643.614899,688.997406,475.938568,530.9769595,,,,,,,,,,,,,,,,
46581,,,,,,,,,642.954407,688.194397,474.493164,529.358704,,,,,,,,,,,,,,,,
46582,,,,,,,,,642.2618105,687.423523,473.6487885,528.4194035,,,,,,,,,,,,,,,,
46583,,,,,,,,,641.569214,686.652649,472.804413,527.480103,,,,,,,,,,,,,,,,
46584,,,,,,,,,640.697052,685.986145,471.859955,526.7850345,,,,,,,,,,,,,,,,
46585,,,,,,,,,639.82489,685.319641,470.915497,526.089966,,,,,,,,,,,,,,,,
46586,,,,,,,,,639.0063475,684.523895,470.049454,525.251587,,,,,,,,,,,,,,,,
46587,,,,,,,,,638.187805,683.728149,469.183411,524.413208,,,,,,,,,,,,,,,,
46588,,,,,,,,,637.387573,683.033386,467.9819645,523.3396605,,,,,,,,,,,,,,,,
46589,,,,,,,,,636.587341,682.338623,466.780518,522.266113,,,,,,,,,,,,,,,,
46590,,,,,,,,,635.7936705,681.6693115,465.390259,521.1330565,,,,,,,,,,,,,,,,
46591,,,,,,,,,635,681,464,520,,,,,,,,,,,,,,,,
46592,,,,,,,,,634.0580445,679.898926,463.2520295,518.952667,,,,,,,,,,,,,,,,
46593,,,,,,,,,633.116089,678.797852,462.504059,517.905334,,,,,,,,,,,,,,,,
46594,,,,,,,,,632.0580445,677.898926,462.7520295,518.452667,,,,,,,,,,,,,,,,
46595,,,,,,,,,631,677,463,519,,,,,,,,,,,,,,,,
46596,,,,,,,,,630.1863405,676.0880735,464.6000825,520.480469,,,,,,,,,,,,,,,,
46597,,,,,,,,,629.372681,675.176147,466.200165,521.960938,,,,,,,,,,,,,,,,
46598,,,,,,,,,628.70755,674.2409665,467.823624,523.255646,,,,,,,,,,,,,,,,
46599,,,,,,,,,628.042419,673.305786,469.447083,524.550354,,,,,,,,,,,,,,,,
46600,,,,,,,,,627.3936155,672.565277,470.419022,525.4106445,,,,,,,,,,,,,,,,
46601,,,,,,,,,626.744812,671.824768,471.390961,526.270935,,,,,,,,,,,,,,,,
46602,,,,,,,,,625.872406,671.412384,472.1954805,527.1354675,,,,,,,,,,,,,,,,
46603,,,,,,,,,625,671,473,528,,,,,,,,,,,,,,,,
46604,,,,,,,,,624.5,671.5,473,528.5,,,,,,,,,,,,,,,,
46605,,,,,,,,,624,672,473,529,,,,,,,,,,,,,515,562,485,527
46606,,,,,,,,,623.4885865,671.452484,473.0773315,529.0352175,,,,,,,,,,,,,514.104767,561.2761535,485.0933535,527.246521
46607,,,,,,,,,622.977173,670.904968,473.154663,529.070435,,,,,,,,,,,,,513.209534,560.552307,485.186707,527.493042
46608,,,,,,,,,622.4885865,670.952484,473.0773315,529.5352175,,,,,,,,,,,,,511.604767,559.2761535,485.5933535,528.246521
46609,,,,,,,,,622,671,473,530,,,,,,,,,,,,,510,558,486,529
46610,,,,,,,,,621.3127745,670.5842285,473.338669,530.6544495,,,,,,,,,,,,,510,558,486,529.5
46611,,,,,,,,,620.625549,670.168457,473.677338,531.308899,,,,,,,,,,,,,510,558,486,530
46612,,,,,,,,,620.3127745,669.5842285,474.338669,531.6544495,,,,,,,,,,,,,509.269821,557.09906,486.3145445,530.15802
46613,,,,,,,,,620,669,475,532,,,,,,,,,,,,,508.539642,556.19812,486.629089,530.31604
46614,,,,,,,,,619.524536,668.5318605,474.918854,531.9273985,,,,,,,,,,,,,507.713455,555.4602965,486.4062195,530.1741945
46615,,,,,,,,,619.049072,668.063721,474.837708,531.854797,,,,,,,,,,,,,506.887268,554.722473,486.18335,530.032349
46616,,,,,,,,,618.024536,667.5318605,473.918854,531.4273985,,,,,,,,,,,,,506.1653745,554.122894,485.3213045,529.2824405
46617,,,,,,,,,617,667,473,531,,,,,,,,,,,,,505.443481,553.523315,484.459259,528.532532
46618,,,,,,,,,616.75,666.8333333,472.8333333,530.8333333,,,,,,,,,,,,,504.7885585,552.959106,483.307846,527.4642945
46619,,,,,,,,,616.5,666.6666667,472.6666667,530.6666667,,,,,,,,,,,,,504.133636,552.394897,482.156433,526.396057
46620,,,,,,,,,616.25,666.5,472.5,530.5,,,,,,,,,,,,,503.5309445,551.928619,481.3710175,525.735687
46621,,,,,,,,,616,666.3333333,472.3333333,530.3333333,,,,,,,,,,,,,502.928253,551.462341,480.585602,525.075317
46622,,,,,,,,,615.75,666.1666667,472.1666667,530.1666667,,,,,,,,,,,,,502.4577025,550.942413,480.624176,525.068634
46623,,,,,,,,,615.5,666,472,530,,,,,,,,,,,,,501.987152,550.422485,480.66275,525.061951
46624,,,,,,,,,615.25,665.8333333,471.8333333,529.8333333,,,,,,,,,,,,,501.520355,550.0892945,481.27182,525.7934875
46625,,,,,,,,,615,665.6666667,471.6666667,529.6666667,,,,,,,,,,,,,501.053558,549.756104,481.88089,526.525024
46626,,,,,,,,,614.75,665.5,471.5,529.5,,,,,,,,,,,,,500.586578,549.4035645,482.370819,527.119873
46627,,,,,,,,,614.5,665.3333333,471.3333333,529.3333333,,,,,,,,,,,,,500.119598,549.051025,482.860748,527.714722
46628,,,,,,,,,614.25,665.1666667,471.1666667,529.1666667,,,,,,,,,,,,,499.059799,548.5255125,483.430374,528.357361
46629,,,,,,,,,614,665,471,529,,,,,,,,,,,,,498,548,484,529
46630,,,,,,,,,613.6915285,664.888733,471.517395,529.7416685,,,,,,,,,,,,,498,547.5,484.5,529.5
46631,,,,,,,,,613.383057,664.777466,472.03479,530.483337,,,,,,,,,,,,,498,547,485,530
46632,,,,,,,,,613.109131,664.5973205,472.6967315,531.251953,,,,,,,,,,,,,497.5081635,546.6432495,485.6874845,530.811554
46633,,,,,,,,,612.835205,664.417175,473.358673,532.020569,,,,,,,,,,,,,497.016327,546.286499,486.374969,531.623108
46634,,,,,,,,,612.460785,664.0811765,473.661026,532.3666075,,,,,,,,,,,,,496.55394,545.7099,486.751617,531.894867
46635,,,,,,,,,612.086365,663.745178,473.963379,532.712646,,,,,,,,,,,,,496.091553,545.133301,487.128265,532.166626
46636,,,,,,,,,611.722748,663.3209225,474.240738,532.921051,,,,,,,,,,,,,495.453827,544.6717225,487.366455,532.5665895
46637,,,,,,,,,611.359131,662.896667,474.518097,533.129456,,,,,,,,,,,,,494.816101,544.210144,487.604645,532.966553
46638,,,,,,,,,611.1795655,662.4483335,474.7590485,533.064728,,,,,,,,,,,,,494.166153,543.78952,487.685837,533.258362
46639,,,,,,,,,611,662,475,533,,,,,,,,,,,,,493.516205,543.368896,487.767029,533.550171
46640,,,,,,,,,610.8333333,661.9166667,474.4166667,532.5,,,,,,,,,,,,,492.879944,543.058746,487.5277405,533.610382
46641,,,,,,,,,610.6666667,661.8333333,473.8333333,532,,,,,,,,,,,,,492.243683,542.748596,487.288452,533.670593
46642,,,,,,,,,610.5,661.75,473.25,531.5,,,,,,,,,,,,,491.8322295,542.308319,486.708786,533.064453
46643,,,,,,,,,610.3333333,661.6666667,472.6666667,531,,,,,,,,,,,,,491.420776,541.868042,486.12912,532.458313
46644,,,,,,,,,610.1666667,661.5833333,472.0833333,530.5,,,,,,,,,,,,,491.210388,541.434021,486.06456,532.2291565
46645,,,,,,,,,610,661.5,471.5,530,,,,,,,,,,,,,491,541,486,532
46646,,,,,,,,,609.8333333,661.4166667,470.9166667,529.5,,,,,,,,,,,,,490.731308,540.8673095,485.5604705,531.644623
46647,,,,,,,,,609.6666667,661.3333333,470.3333333,529,,,,,,,,,,,,,490.462616,540.734619,485.120941,531.289246
46648,,,,,,,,,609.5,661.25,469.75,528.5,,,,,,,,,,,,,490.3199615,540.5960385,484.56015,530.732178
46649,,,,,,,,,609.3333333,661.1666667,469.1666667,528,,,,,,,,,,,,,490.177307,540.457458,483.999359,530.17511
46650,,,,,,,,,609.1666667,661.0833333,468.5833333,527.5,,,,,,,,,,,,,489.5886535,539.728729,482.9996795,529.087555
46651,,,,,,,,,609,661,468,527,,,,,,,,,,,,,489,539,482,528
46652,,,,,,,,,609.1428571,661.1428571,468.2142857,527.1428571,,,,,,,,,,,,,489.25,539.25,481.25,527.25
46653,,,,,,,,,609.2857143,661.2857143,468.4285714,527.2857143,,,,,,,,,,,,,489.5,539.5,480.5,526.5
46654,,,,,,,,,609.4285714,661.4285714,468.6428571,527.4285714,,,,,,,,,,,,,489.75,539.75,479.75,525.75
46655,,,,,,,,,609.5714286,661.5714286,468.8571429,527.5714286,,,,,,,,,,,,,490,540,479,525
46656,,,,,,,,,609.7142857,661.7142857,469.0714286,527.7142857,,,,,,,,,,,,,489.5,539.5,478,524
46657,,,,,,,,,609.8571429,661.8571429,469.2857143,527.8571429,,,,,,,,,,,,,489,539,477,523
46658,,,,,,,,,610,662,469.5,528,,,,,,,,,,,,,489,539,478,524
46659,,,,,,,,,610.1428571,662.1428571,469.7142857,528.1428571,,,,,,,,,,,,,489,539,479,525
46660,,,,,,,,,610.2857143,662.2857143,469.9285714,528.2857143,,,,,,,,,,,,,489,539,479.5,525.5
46661,,,,,,,,,610.4285714,662.4285714,470.1428571,528.4285714,,,,,,,,,,,,,489,539,480,526
46662,,,,,,,,,610.5714286,662.5714286,470.3571429,528.5714286,,,,,,,,,,,,,489,539,481.5,527.5
46663,,,,,,,,,610.7142857,662.7142857,470.5714286,528.7142857,,,,,,,,,,,,,489,539,483,529
46664,,,,,,,,,610.8571429,662.8571429,470.7857143,528.8571429,,,,,,,,,,,,,488.766342,538.846527,483.743271,529.817047
46665,,,,,,,,,611,663,471,529,,,,,,,,,,,,,488.532684,538.693054,484.486542,530.634094
46666,,,,,,,,,611,663,471,529.5,,,,,,,,,,,,,488.3637695,538.4656675,485.09021,531.18396
46667,,,,,,,,,611,663,471,530,,,,,,,,,,,,,488.194855,538.238281,485.693878,531.733826
46668,,,,,,,,,610.9285714,662.9285714,470.6428571,529.7142857,,,,,,,,,,,,,487.9284515,538.162872,485.9911955,532.2068485
46669,,,,,,,,,610.8571429,662.8571429,470.2857143,529.4285714,,,,,,,,,,,,,487.662048,538.087463,486.288513,532.679871
46670,,,,,,,,,610.7857143,662.7857143,469.9285714,529.1428571,,,,,,,,,,,,,487.536285,537.8300475,486.3261105,532.596344
46671,,,,,,,,,610.7142857,662.7142857,469.5714286,528.8571429,,,,,,,,,,,,,487.410522,537.572632,486.363708,532.512817
46672,,,,,,,,,610.6428571,662.6428571,469.2142857,528.5714286,,,,,,,,,,,,,487.294006,537.5144045,485.8952175,532.0979305
46673,,,,,,,,,610.5714286,662.5714286,468.8571429,528.2857143,,,,,,,,,,,,,487.17749,537.456177,485.426727,531.683044
46674,,,,,,,,,610.5,662.5,468.5,528,,,,,,,,,,,,,486.9631345,537.465027,484.6715085,531.133148
46675,,,,,,,,,610.4285714,662.4285714,468.1428571,527.7142857,,,,,,,,,,,,,486.748779,537.473877,483.91629,530.583252
46676,,,,,,,,,610.3571429,662.3571429,467.7857143,527.4285714,,,,,,,,,,,,,486.2445525,537.462616,483.0198365,530.14032
46677,,,,,,,,,610.2857143,662.2857143,467.4285714,527.1428571,,,,,,,,,,,,,485.740326,537.451355,482.123383,529.697388
46678,,,,,,,,,610.2142857,662.2142857,467.0714286,526.8571429,,,,,,,,,,,,,485.569046,537.2489625,481.3090365,528.8544315
46679,,,,,,,,,610.1428571,662.1428571,466.7142857,526.5714286,,,,,,,,,,,,,485.397766,537.04657,480.49469,528.011475
46680,,,,,,,,,610.0714286,662.0714286,466.3571429,526.2857143,,,,,,,,,,,,,485.166092,536.9601745,480.0829315,527.733368
46681,,,,,,,,,610,662,466,526,,,,,,,,,,,,,484.934418,536.873779,479.671173,527.455261
46682,,,,,,,,,609.8571429,661.8571429,465.9285714,525.9285714,,,,,,,,,,,,,484.7968445,536.8066405,479.6803435,527.5292355
46683,,,,,,,,,609.7142857,661.7142857,465.8571429,525.8571429,,,,,,,,,,,,,484.659271,536.739502,479.689514,527.60321
46684,,,,,,,,,609.5714286,661.5714286,465.7857143,525.7857143,,,,,,,,,,,,,484.5125885,536.6801455,479.937683,527.9317015
46685,,,,,,,,,609.4285714,661.4285714,465.7142857,525.7142857,,,,,,,,,,,,,484.365906,536.620789,480.185852,528.260193
46686,,,,,,,,,609.2857143,661.2857143,465.6428571,525.6428571,,,,,,,,,,,,,484.182953,536.8103945,480.092926,528.6300965
46687,,,,,,,,,609.1428571,661.1428571,465.5714286,525.5714286,,,,,,,,,,,,,484,537,480,529
46688,,,,,,,,,609,661,465.5,525.5,,,,,,,,,,,,,483.9606325,536.899658,480.4144135,529.2382505
46689,,,,,,,,,608.8571429,660.8571429,465.4285714,525.4285714,,,,,,,,,,,,,483.921265,536.799316,480.828827,529.476501
46690,,,,,,,,,608.7142857,660.7142857,465.3571429,525.3571429,,,,,,,,,,,,,483.7044375,536.6264035,480.7747195,529.462799
46691,,,,,,,,,608.5714286,660.5714286,465.2857143,525.2857143,,,,,,,,,,,,,483.48761,536.453491,480.720612,529.449097
46692,,,,,,,,,608.4285714,660.4285714,465.2142857,525.2142857,,,,,,,,,,,,,483.252945,536.261963,480.409607,529.177765
46693,,,,,,,,,608.2857143,660.2857143,465.1428571,525.1428571,,,,,,,,,,,,,483.01828,536.070435,480.098602,528.906433
46694,,,,,,,,,608.1428571,660.1428571,465.0714286,525.0714286,,,,,,,,,,,,,482.760605,535.999512,479.691162,528.670807
46695,,,,,,,,,608,660,465,525,,,,,,,,,,,,,482.50293,535.928589,479.283722,528.435181
46696,,,,,,,,,607.8470155,659.9233095,464.837799,524.925812,,,,,,,,,,,,,482.3490755,535.812561,479.1795655,528.3658145
46697,,,,,,,,,607.694031,659.846619,464.675598,524.851624,,,,,,,,,,,,,482.195221,535.696533,479.075409,528.296448
46698,,,,,,,,,607.3470155,659.4233095,464.837799,524.925812,,,,,,,,,,,,,482.025482,535.5611875,479.02713,528.279816
46699,,,,,,,,,607,659,465,525,,,,,,,,,,,,,481.855743,535.425842,478.978851,528.263184
46700,,,,,,,,,606.8246765,658.778717,464.8659365,524.8128965,,,,,,,,,,,,,481.6365965,535.174591,478.793594,528.048401
46701,,,,,,,,,606.649353,658.557434,464.731873,524.625793,,,,,,,,,,,,,481.41745,534.92334,478.608337,527.833618
46702,,,,,,,,,606.3854065,658.2347105,464.549744,524.3758545,,,,,,,,,,,,,481.10231,534.6783145,478.303955,527.59375
46703,,,,,,,,,606.12146,657.911987,464.367615,524.125916,,,,,,,,,,,,,480.78717,534.433289,477.999573,527.353882
46704,,,,,,,,,606.06073,657.9559935,464.1838075,524.062958,,,,,,,,,,,,,480.3823395,534.097443,477.9048005,527.322571
46705,,,,,,,,,606,658,464,524,,,,,,,,,,,,,479.977509,533.761597,477.810028,527.29126
46706,,,,,,,,,606,658,463.5,524,,,,,,,,,,,,,479.6829835,533.4559025,477.897293,527.368225
46707,,,,,,,,,606,658,463,524,,,,,,,,,,,,,479.388458,533.150208,477.984558,527.44519
46708,,,,,,,,,605.8415525,657.5861205,463.0541075,523.754486,,,,,,,,,,,,,479.025604,532.972107,477.8798215,527.510437
46709,,,,,,,,,605.683105,657.172241,463.108215,523.508972,,,,,,,,,,,,,478.66275,532.794006,477.775085,527.575684
46710,,,,,,,,,605.3415525,656.5861205,462.5541075,522.754486,,,,,,,,,,,,,478.408737,532.5213925,477.497528,527.2810365
46711,,,,,,,,,605,656,462,522,,,,,,,,,,,,,478.154724,532.248779,477.219971,526.986389
46712,,,,,,,,,604.868408,655.7331545,461.437256,521.2781065,,,,,,,,,,,,,477.8234405,531.9174805,476.6130525,526.379486
46713,,,,,,,,,604.736816,655.466309,460.874512,520.556213,,,,,,,,,,,,,477.492157,531.586182,476.006134,525.772583
